"1495c703543bb33d4b2a3a38075e9102541d872d","443.8"
"99b9a595ef66afd906ff6cc1924b8aec91d569ac","629.3"
"89b718d7a23461843c46a4e7e3b44bda0b0152bf","393.6"
"2811fcc8205f513d44f523a753e74e6cc593a4f9","708.5"
"9061a9d12293f7a706455370a3c7db1093a86775","371.8"
"74106591d629e3d8bae3a811a6340f7e31f56ff0","378.7"
"2c28ebcabc43052f3029141fa6bec9bdef65dae6","468.5"
"b7c29a61f67a7b11a811dd41db7f6cc18cee1082","728.3"
"546520198f2a8f443f61687181896c7a91614265","434.2"
"00fad6ffd37a5fcd02b67623b5141406caf0ffc0","414.1"
"3d45dffbb8f5c2535e2b46228dde95f0c5a4bc00","457.8"
"42c347cc2d5a972008ab3fef158bec426fc32d22","370.8"
"1184e759ab3abac459311e19e2d4f1773bf1bd41","412.4"
"d11f15d217391ddc98d0007cabc4c21f9438b55b","355.6"
"75863688688db57afb85d45f3a0f8359b4a3f256","401.6"
"84d341e1ac9c010aa58f782766258ef3f097a6b7","492.8"
"c0971b9328ab9ffaf2054856c98080d6070541ae","407.6"
"a10aff56c82f1bcb0a43c0aca5061901f21a4dac","513"
"a6905d20876982ff0006a442533a58cbb39da4c5","604.9"
"48e9256e4da87667fae37924792e56e197a4dd88","495.3"
"ad810c209e89e9b5e2080eefead70a0f0027c30c","397.3"
"b77d99ff8ee7781a40175b2e1e4dc011e63f1920","344.1"
"231c9a3c08249643f87ed59301e84e7605b2176f","397"
"129d6daf0892c79c68c98ea20f8197645b21b221","488.3"
"d1aba323399aba7434327ab725bbc2d5682316bf","363.1"
"272ee225651d10cf558d114ce37c5189da942a62","418"
"4d288c96983da75bb8c3983063becbdb867ace89","503"
"247c20a9befc204fb261300c33ea0cef3f1d0b7d","507.8"
"6169fb11c0c3d6cc7b51edc48b068f948389c40b","392.4"
"bad54913c91cb3f2993dea3652a90be28570a247","351.3"
"473fac1a473fc1acbb11e9602f39b135a3c9d9aa","418.9"
"28d46528baddeda8c5c1951536a238d791cfa9f8","413"
"6aea69cd043e47f99f5dc98264805ab85f0b6231","421"
"9d7bf0f9c4eef2cee9f111baefe4e9fe17a8bdbd","433.8"
"208e05b2a1bb30f66d509e5f53a8e126fecf8d6a","429"
"f02d83027c206dc62f6051b098fe57514a512648","650"
"1a2b323760650526e617eee8e9b74f5accc8677f","496.7"
"b385375f93bf3c8cd9c1c99d0f136b1d718aafaa","487.8"
"f46312530d2396d3e19b4f871c08c69af169e61e","408.4"
"db3d90f89c29a36e60a2fa1f8312dff684a8c7ca","380.7"
"6cf3b5ed0cc238c2187d949eb1b4448e980e3da8","400"
"a7f39916fea1e145dfede35799c94998938c7b50","371.1"
"ec425f49307805a69a22c5e48a6f7b2375375b61","411.8"
"9dde22272c72904e4d722d23b2c0f98c59820691","575"
"61a7418ba4149a3d35cf82235c6d775a4167becb","408.6"
"693e5ddade1cea23d6f3bf9c19be79aa07c458a0","378.4"
"5d409df3b610ca98c29f339a2b9e48965f7dcdd1","457.4"
"6698841b20a8b8109a62ad87c39b775f9587acd0","0"
"9f3154f46424b7847fcc22640b8de69c4db14ddc","708.2"
"f0877a18e15982d733e9aeca82bbcb2a161917e8","445.3"
"aa16a27c710933541bedd77943eab6beb6218728","496.1"
"9ff200dba2915df2a66ef68e2705e8aa0d17ad24","499.7"
"f17bbe8db9aa99451eeac1f52d580a35999d720e","345.8"
"dd0c57d54e154ae5c01ea4174f4dfe4990ffda07","540.2"
"e61f329517670fdd3f308258e43c37fc12642e69","540.5"
"edb8ce295c9abc8a873f4424d995784b6ff58b0b","408.3"
"0c5e5107e61c051809c72a731f646ec08b424b93","399.3"
"e1511a8e927cc21c5b23587d397789491d1ad916","363.4"
"92282a1d27d299c7bfc377a814e7bd78c0ef3d32","538.3"
"1e8cf6295d7a2c1f1f7a8e654e7d0bb9942e20cb","403.9"
"fb434bfad5c0db89bec493ee50c939fdb02d2f6e","438.6"
"7bec1e065095abd13da928acd485ab71e5eabcfb","437.1"
"a1619705b57c0be2f9408d4d1fc1db1f065ce13e","443.3"
"bd9c2b0dbe1916a675895666caf69e0df9dd7b22","724.1"
"d5133b425c6fbeba4173f47f18e6412666646ddd","501.7"
"861e1d13ac4ee778ad76ff33a93f399004221278","626"
"b2e643a538180ab8bc1868a96a22d48d80c080dd","405.1"
"1b569248445c52edb114e326e66110018229b00d","351.5"
"53f72aae18be71e50123aede98c2286902d40ef5","433.2"
"f4312979d3a9245a11686e74552a2f235425c8ed","590.1"
"b4a0df58cade1c3467b12052df84b1f64d6aa605","443.7"
"e3f149e277ebf61924972fe87fa4ee816950f493","372.2"
"a5f4a62d6ed268da4ae565effbde9e65278253cb","664.6"
"d0573631ad8f7665d389f30949fa604a1c17185c","490.2"
"acd871097b033a83ee458aaee2c66d5bc395027e","420.6"
"056f5b129ee281a862945f4d05e57d909c84de44","416.8"
"b0d94e0a86684b316989083d8e581d064413fe59","501"
"8bfbb04267b3a22be2aa4c532561ef0ade2c63f8","676"
"ff42818829a5fdb786e58b4a8799183c97cd005e","456.8"
"0d82ebb403cc907b042ba68583db34cf91381eac","423.9"
"a90dcc63e4edaf1a6bfefc1e75989fab0440d3ce","333.8"
"6d1b4e3811f2f5a30453c844ae4bdcb65deb8e4e","451.2"
"346b0c0a61fea016a8126f0e5e8939eb3232ba1e","446.1"
"87d0b611ce5547590bcae08369197339ad32afc5","366.9"
"7d7b7990763af03f52a68e30ca6f11b8d7c2ce05","502.8"
"a4597468a677a40f5f065610aa28fcc2c3838ebd","488.5"
"125c45ac026f83535195ece61d2fcbd7d7aaaae0","556.7"
"59dbe08f54be241885399789426c1fbcb6ed0867","494.4"
"6e8a48f942f8c2cc1f05482c16d28a31d987c5a0","454.3"
"dc9f3909aa84b1271eb1dc6dec088b9bfbf75587","394.2"
"5fad4c8c56dfdf6e7800a3ba5eae6de2bd459b67","509.6"
"eb10fc96135fd7cd1d7c876451a062bde07051ae","568.2"
"ce187976d244a123743fb09b950cf49b12b2b679","415.2"
"f60f16f31f37449eb3b002aac4db0fbde2d2b33a","445.3"
"3470b3bb5604291e07897afb918534cd5d386364","441.9"
"67b08e14867ede6e7fe33926ceb9161f7e0c66ae","538.3"
"08818ae315fbb1a1c9c50a007d872cb72278463e","548.8"
"a40af8a0f8734b5be92ba7f16dd72f3ddbc05c7b","465.3"
"44655faaf1acb01e9fc70ad6b77ad0239c5fef56","367.1"
"95451722fb1b782909b3df3ffc703a88fb12b313","383.8"
"63dc1b437d96b6a146d210aa8f972b832410e224","571.8"
"67496ec5a22717043ce613cce28c2d5b02be2ef7","463.1"
"0b0b7a416cc00e5a031c9bdda7719527ce357d61","393.8"
"4071da9a69ce04ef14cdb5d0b9e840480c932f65","487.4"
"fb77ea2ffa52dc5de58eec2ebc3918f490ee2504","602.4"
"6e08cac7305ff64156eeaa72b68942d09ff93082","351"
"910791ec7430d6c0dc5d458a3ee45d039f4d8df5","391.2"
"6463d23951a4a7b6649ef55fb009620e28d40add","443.8"
"39defe35bd14c3553f6328660944e33b0ed63bfb","374.8"
"49a2f83a9a5a13127f13f8a36e3670d522ea12e0","700.9"
"c766dba145ea799e135e91fbfbd0d6bbbc9efb2f","500.7"
"b788a1168ae30ef2e7f47b81bd2e09ff2a4772a9","375.6"
"423f663aaee77c38e58585eed1d6164b18dae6a9","769.8"
"a37041fe535e08c231eec6123adcb360bec38dc3","420.8"
"61a424fee2d81fec9768fe7abbd8878a7507349e","517.3"
"c3f2d9b6fbddfc7deb60e585550b5769bb84155d","400"
"8e71edced750c85206ab24012602994cf8140059","341"
"df3337f202feb4e25f9037e025a00dc1da944a80","631.1"
"e2a4c390f30c56e9a345732a7ca8104f27e14572","601.5"
"fa96320abd17f81bd704521f2fdc09702abae976","545.5"
"0509ef3abb62120a9391fd4fc1c92ffe3710b517","539.7"
"ef0f02e5a1e84942b54681be04e52a8674f1deaa","485.2"
"9a51b87424facc3b25f74f90e61e8eac980989ab","570.8"
"935dc60b90aa6c8fec5b2ef1c077e20a80b22281","400.1"
"0e25c18ed0963e310cddefbe4108979d90de7cde","381.3"
"7412efb0d0534ded282ce1c9a88af54e0f36644a","348.1"
"a317a600ba63341955c268d0265811e0c3dd20b4","793"
"7346c03052846aa78675d7564013e0e959ab38cf","509.3"
"bbc6dd9a5f9ea38a105623c1fcefc4134ff924bb","547.7"
"a5cde16bee45b732e31c8c55b2fec1b79ff97046","533.5"
"64a8625af4fb1714805c4634f669fb17ad67310d","409.6"
"bc74e294b8d0745d3316d18ed9b84ae852cfcc4b","421.9"
"631cbb3274685fd161978d39c814bbf613179ebb","412.7"
"dd613c57f86bb9ed90f1859eb25ec8385a9222de","455.4"
"613ecb6c0cdd09672c811fa06948a5d3a4b04cc7","429.1"
"fd01057f860dd501429e3fa05a345cf0941e1782","666.9"
"a79131b85ffd8fdb7990836680caf5ef1b1bc137","504.4"
"e956cf0f82a12a3291a034ba31e4e8d119509011","379.5"
"86d196a219cae0044d965f6341c3ac1f2bf69160","563.3"
"50658f747ae7bf59db92f743b02abde5a78d2d37","448.6"
"fee82fb15bfcf8a1460da7284b27693af1b3c7c6","422.5"
"178e54e0c2c843aab3cfacfdf64d9a4ff9ab7f6a","355"
"2ee7a82aef624c761dfae25a2ee5d4b552fd91f2","621.6"
"ae4c61f34afd8b719837177d0854ba0a210da3db","364.8"
"a044a1e547dad90f8608df7afd576a207c4001cd","450.9"
"1eed09ac852ef6ec407945f666b29d8fbc9b0d99","422.7"
"6841ec4a9efdcc54c0394357ec15a04618ec4d1d","372.1"
"1d709f367867af30acd11e992b6b6770b0a8faff","434.3"
"22f0f2792921dfd35360d9e91ac16dde2890d83c","514.3"
"ef011621482a9dee851c4ff350a276cbb7314cb4","471.6"
"a12c2c73d4ecbe11133723153943707ebd647c22","444.6"
"dd99aeae121391e0ddda912def34d3e98093ec78","362.1"
"644d571686fd5e9d84db086b287a01d2ab7f35d3","396.7"
"41ddda1e529dc0f4b7065dbb8b0ef5c2c8167689","529.5"
"cb54d1379bd45cde03b82f65905bbf84abd3baaf","388"
"da9217de5e24da3242e2192fc0e32128ae0ee669","484.4"
"cbebe25286f6785db241013338efe8ced4427f3b","362.8"
"a91cf55c506b57307a93e54c0e2bed3f889aec31","574.3"
"41f626a0c8b1acb4ef99d18435b02314f22e36f1","487.9"
"f9e84e5d4c05d430d3046cd48ea466c9e4b51e3a","550"
"cfeb4d4e13d8c174aa286b750b46d929be83fec7","570.2"
"5acc586e0252b7837e16e7cfb9eb2c40d85572df","427.6"
"2b2c7754e0b1a7cad1a420939104bf18bf7c311f","524.1"
"bf5a5d5f5b89cf2e081bd3dc5cf3692c1291c904","419.1"
"679e261a8f58126bc51f9a2c8f35211535971fd5","407.7"
"2abd4f6c3caa0744057a073263caa9fd980e86dc","488.5"
"3aaaf07bb210d7bf8c0514a679d7023b4cf70e90","445.3"
"0dcf0661772b27e3c27b47c8b49b10873a885bc9","593.4"
"0243ca0a9fb9c73ec70af7426a672b4f82e285d0","455.7"
"d32ba56d7e4a737b9dc6bc9aaabe0877c7aa6351","367.9"
"64910b7de826e43e06efb5189d2121fc1c7b89a3","519.8"
"f9b0df23ba93f29c3a4a288cfa118a6ebbfba238","688.9"
"df429919634724ded011840e9ed123a64bfddc51","623.1"
"b8511161ed92ac59f3f68ea56dd6e282d5fe3e5b","374.4"
"8ad6f52bd6e75db2591cdfa2e0825592c5126b24","403.4"
"2a8433d61a278c8c517278e2a928965b93917dbb","553.8"
"3df05c7a16520c0b6ee3bff020b1db3254d30a89","491.1"
"4ce4f5193c8b0d8535c598dc25228443fd844587","580.7"
"db529d5e8a4f8e796f838c1890af2633fc3c1f8e","342.5"
"95d456930262780ab8fedbaf728a56e27d20f94a","547"
"703edcd24769d5689a226e79ca67ad6e8058f0f7","425.7"
"4c04c61d4ac7ef0069100f0c0928f74912903374","408.3"
"54516dd9e6563779a873da6b30c7d555c4266393","499.6"
"80e055b7127d349877046be5cd73e00c4b32a50e","476.6"
"e06deaa01aef16d9d8f7c899866739286613cfd0","808"
"ff05e5229f273a2f8a6cbb5bbb257f13ef7eb7fb","541.3"
"5d0127d96fada25b0b7c0a592ffb3381ecfbc2a0","513.8"
"92b7e60904819773f82f0f53960c37ca2b144d39","466.2"
"1a84b93ca575062c006125529be406acef6ae975","501.9"
"23007cce9ebcfc405f7936f0ad632b0f038dd36f","510.3"
"7de403d4429cc1c870a8a14a4f2bc7a7df154ab4","469.3"
"d95f5ffe92b5ed584c03c94f4006e4a1af54cab9","451.6"
"8f8b07b4cd6b1833b394cc3adca1f8b13db9394b","400.2"
"870d15b8fe8132117039bba265a0e415674fb23d","347.8"
"b7f36943efe5e73389119254ce1d6def2cc46dd9","568.3"
"ee16cee0bc3e5136e8448f79193c3ea6c1380701","393.6"
"4c7cff8ef530f8e4255f49d55795c219c90956fe","580.2"
"aa63334a3db63e435c6026324cad73f7a695580c","499.5"
"9fb848ee57eb4463467ceb4776f8f75d8d9bc46a","364.3"
"626b48441bc0842e88eb5c8b24ca22f4587ccb3f","388.7"
"a16a9720ced18d87e8da25fa6150236040dd989f","515.5"
"1aede9a35ae44485c71fa99918fd09aee7b96d1a","488.8"
"c671bb87e11ca791a91cfc65c12fee69df60a1a5","496.4"
"40ff1e8dd8dab68f30b79a1be7de5f5caf866b22","471.3"
"1dffabe7887ad7774f308121a4c44e59e7c84733","338.8"
"67a1c4628edeb0b7d18d79c1aae2305afcf43a78","571.9"
"db8a097f3c3c131f6ebd18827ea877aa73a5786f","430.5"
"02056e28e3f24e8cfcc2ad918fa039b8652b22c4","461.2"
"9d0b2b0f07524167fbdd793161ef41c85991ed78","459"
"d11819fba8598143e712d2a5cc30c0943700cbfa","477.6"
"72b3b2d8b0e28ced371eb02557d32c6781c9a911","493.1"
"6d8eb423dfa4dd6603107f22bf47d3c9d4ee45c4","444.3"
"4758fbb0014058cf39b14f5a3da28a8c783f544f","347.2"
"879880729332b833c5d999f9798315df91a09b6f","417.8"
"0490b06999ff7bd55c3450e763c5bbe1e063e8ba","563.7"
"6f699cc51c36bdd17d1ed85f157da410b4f08c81","700.5"
"422b704b182db98fbad9ef42305450262faed770","456.1"
"ec09ff99813b44b59884229cfbc73487c2189b62","378.4"
"e8f114fa76becc281dd7a4a7635ff20237ce07a7","571.7"
"b1668db825d86ca7fdbc216a6db45dc4d9aeca04","615.3"
"0b50e2e922e6adcfba9f0ecf11ec687bb115eedf","454"
"d9b157c693c6ffd849736d4cf2d2c8beb0e7f649","471.4"
"dd3217817b1f24c789d09e68c5244e71e215d0e4","502.5"
"1798818f9f29b837aa5d16c706d2cee37adacb4f","337.8"
"d6c84b684e1920613c3fe86973764bc9cadf5fdc","466.9"
"ab931c6836c180db71f1270edd6d7bff1308c4a6","421.4"
"d17a817abbd7212c5b85e34749ea83c566bd7722","468.8"
"3243a0beb2215367deb36de2ff9563d640883cad","618.3"
"3b2ef94964ac055274c592bc59564e59639b5d03","625.6"
"7d61978f6ef45ac3921b672921d1d97614c3433d","538.5"
"92a20f2ba9e6acfebd78872dee9db3a5938976ff","374.3"
"bc58c3d366d4b7e9c243a548cb751e8e533b4b32","651"
"19164ed50e680c3a2540da61a6511e41a129f63c","428.9"
"22969a21462062ec4859a24a3fd8f90a944cf666","632.8"
"4205f0e3f0e2cc1dbfadf39abfd026d6e94e6417","580"
"748118dca277c81c45d063e06108347622756f60","441.2"
"5ed08f302065e80f21e75e0bf0cb9ec3a0e26650","446.3"
"9a4e0a98e0911cf6e50ae79e1efe2bdd55478345","466.5"
"4300eb0e3c525e1b33085c72ad0758e1ed096ad7","478.6"
"d1858d11b82fc1f76f5db44b9d305195f4d7a859","385.8"
"19f9426b3ab192f8082e4c267f0674169bf03c49","585.2"
"3ffea98ecb3ba33d1c35f91f69532196254d320b","526.1"
"5be7c442923ad05cd960db63eb07e6db831ee770","575.5"
"157abdc1514490d54d795223e37797546b08f1d2","563.8"
"9470d6424eeaa6400075a611c8a9ee811bd17481","483.7"
"b792c9b3b0209af4e1c28f7603c0b611a5350767","549.2"
"4abe1cfb874516bb7410bbe500e4ca00c5498c1a","669.2"
"a36ac52e4c160840f623058e129c165a3e4e14ea","471.5"
"9d8d5916a877657cbdab005ce884da843c6a5794","371.4"
"8417148aa6a61c3d7195d0882c033e0ca4feac8a","382.3"
"afc8c322ba7cf046a637ae59cd3b14954ab7676c","552.3"
"4eb963b67b233672f6913970e55cadc69fd0f7c1","534.5"
"8946aace137c8b101a3cd8446768b169ad5d8287","559.2"
"a4c6297925d40eb97c02275fb402dd8e0c287c7d","380.8"
"13adfb64fa65351b28caac16c9e3dc2bd749ebf2","473.9"
"fd65e43c337210250d22c7a39123539242a89a8b","394.5"
"fad8e20f3f328db7232bffe75e3c563194e0d684","446.9"
"bf97a3b04c49287b68dc40a25860a92c13970024","376.8"
"a6aeb258fdeffd377856230dfe83259a83665fd9","534.2"
"0d427f80fbdefb439b19f66b2f252a08d51133ca","502"
"8a172a5516a642e9229a8003b2500b5b5e4e5933","407.2"
"7d4bda1c9406e91ebb80981c6452cff5a7cdade0","671.7"
"55ae2fd7fd34a2579701f3a2eac9c8c24e465c27","409.3"
"cd842ad967b63c619c1e52e8ea47353a058ee5f8","417.1"
"f57c9f2164975bce98fc7391a5e176b62b0eb5c4","717.6"
"655e2a53ffab6b8541ecf86539a6bee3b37bb510","547.5"
"7de23f90d214d1f98426bedf47ed3c05c0087ac1","490.9"
"0506250f21b5d7d3a31671a0cc29af5b9097b002","452.1"
"4c568ffdb1a01c7c4eb70647d48dd0e131442928","438.8"
"79e04ba796d2570f8a804e25036d80cc56090187","467.2"
"71e453a64b15396a2b4698aa165b7226f0a0a0c8","521.8"
"24417c053590e515560d83d11c137933537e265b","677"
"c4181ae403c78931711817f1b7e813674f843e9c","643.5"
"a9683b111cf9b9e18465166d36aeb4307faad9e9","502.1"
"0c0d3ca28cce8e9652ecaa37f43eb49623411b8f","467.4"
"7ab7545a0c440eb089a703b9061313a50d8c21ed","485.1"
"adb6cf7bbfb23284d5d234582bb859cb11eca6de","619.7"
"f042c15a1e9739cdbf4bf92aa422c555e5ff46a1","382.3"
"23d42e10166a181c325254c8438e4ef747fb930e","446.6"
"7be49b1fc65e7dd7a4ad0722e441ef665c3dc1d1","442.5"
"3bb01b4287ac7a2b3b8bca398bb2cb526dfd3b72","415.8"
"067b23b22592cea9f9f7560c57ea38379b106d60","438.9"
"a398ec4cdbfc513d15b7b19893373c1a984e3158","0"
"6a9fd678d72556a57b657dd2631aa01551ef8e6f","346.4"
"a35136606c113999b27de9778ce8e145fe8fc33f","492.9"
"c33eaab0a5f21cfb2efe88af1bed3f319a3d2e93","543.3"
"7a87878c61287d30759dd0ca6bb1e67e13f52936","404.2"
"5e1a4adc58cde1f87e297df7fc1eaae7e080d76b","471.3"
"572ee609d98fc10c0a0d28d12e5a58fb2e7ea339","382.2"
"60419379fc21e9f483d8aa8a6bda67a04d4a9770","442.5"
"c2b7cf11f0ee508a93cce525126c8e06ae90ced9","399.2"
"a3c6852c9097b7ba8e6283188f92a7625b2c2a82","377.1"
"c99b2f7542e082eb9038d2d122cb704d74535b0d","612.5"
"ed79d3cb4fae57560167affbf2bcdea550c49d10","408.1"
"a3191961351223d1fcbecc98321fa3eca60ce604","503.7"
"72d3df2f6e4cea3ce99d1f4144fea081f0325130","579.7"
"c0867ac5d292327adda598fbbf10170085ebf26f","386.1"
"547745d329e941d07d86c1a5f3544616cc28e687","370.3"
"d9bf89ec9628f0c41274b66d65f6d9b1f32a1af8","460.4"
"361759aea35677e75378d8822906133c2c30a177","445.8"
"de31a6d8207242832f5d64bf59df1c2a1227bee9","608.2"
"207512ce55d5469a4e753dc0e83af69e35ac0d1e","502"
"28e47981973460156c9adf622046fcd1f59b4448","459.4"
"b3bf10abc3ab1bdfedf5962bf83b9015aaa8102f","401.3"
"0bd0fdf432448000e269d33308299fb04dcb6c13","354.4"
"18e3c801034ff6e504301e2a0e7e6dbc60642a6a","547.1"
"c24f2ee6d20d77a00d1ac6ae37d7c86f7a5c63f8","380.2"
"b2f2e3cb77815815eb8d778ed1accfe1471e70ab","531.6"
"83eea8d199664769abf40a951d1e2e34e3cc0339","470.6"
"884a65a51a2cf61b6c40ea120717690c22e0ac78","466.6"
"be78d80960c206bc4bb1d7cd5380e530b9b8a8e3","552.5"
"66afdde33a9dee6d1973a402325278c14ac3bb97","449.8"
"dda400394b0be9d7c2a770d46bcb2aab0d58f4e7","418.7"
"e15ab836ed882398eebcd335d1f05bb3b05b549c","462.3"
"bf34c86431999cc270770f1a6780fb1bebb9d7c2","554.5"
"448dd5eeb4f639052226d5c8423ae59c2d47b2f5","358.1"
"a43788d6b75efa473e56bef8337017a20d2dd2f9","456"
"65b1d6360084594805b3a7d6d9352cd30690f124","464.3"
"b1d67df621b3631694f44fdc2c6c5a8028febdd0","526.5"
"7c7d077b03526715b6170a0301fd5060e81d42bf","426.8"
"1dd5324536319883e99e4f73dcc921b63435dcfa","442.1"
"3cb8497f001483faddd869f7864a9956396297f8","438.6"
"984f05adc4304c7075faf5ac9003ddaf2d81a7aa","551.8"
"dbda8372bb87770b3449dff1b85962192a59adfa","387.6"
"6b7763b3a6fbc3ae75df27a09fdfbddd3106963d","350.1"
"0fa5ff17530e7451fa9fd64d18652d6320bf2348","427.9"
"6fc83d1bd653bf26ca60cd488f2f965f3ac4dc24","560.7"
"ae620d545b52e55d9f7b86c6e4d12b48cd52f69d","480.6"
"91e3176570f8e348965fb0dc0afad692d3e98d5c","376"
"341d833af3f9c239334fcd5637a57da28533fe71","520.8"
"904489d061003dab6797c43b9d48c41bfb06cb1e","378"
"8ac828bb2368a4a2528b88587dd2c6499383a3f3","417"
"ab4c47954c410537f7519ea2b67d49102c9606db","441.5"
"6b8c80d28de06a9ba27d680a1c1694e933281feb","378.1"
"406734590bfba1945c4c80c0d8e69a96e628e399","426.9"
"7d0738951cb648c94d96fa51decddffe439f0036","376.1"
"dae01be2dbc058ea4a3208442d788c53eccadae4","414.8"
"8777558777071f13b5558fd0ffef1627c566b896","482.7"
"4d1a0e1977cd01d65cff856861d33f6df0781159","632.6"
"4c29d5913f759e503efae77c531a713d48dfb512","791.1"
"71656e984e5900388a871e28231ec0ec5a444146","416.2"
"b4191763e4173dbca84d4cc34590340e5b041cae","501.6"
"f46cc938cba8bbf138d0013185cfd6522e9dbb9f","651.1"
"aadfc4396859fadbd1bcf672ac84f32add9c1cd5","380.6"
"4d970ec3e7f123b1900c27a701069dd33c8a474e","548.3"
"fbae7d665ffa1b2a21785ac3ccd1c293f8c171c2","427"
"51d5f1b95dd9185954c1bed874c20f46e01d8845","466.1"
"789ae94f2fd0b45ac66bad60f6690c2b82f38448","380.7"
"a0d326e626462c4a601af16b078495a6e870942b","527.2"
"a6ac87d765fe355c1b1081833a956e24bfe5915b","398.5"
"c123bde3176bf0e9d6d86627a6ba3205dbe672a2","381.9"
"ef527bdb3329cc1fa5bfbac5498d8c66f0393b2e","405"
"ba619ed5b6854b4a2869828ffb090faabbd7d09a","403.8"
"3a14f312bbee908f535a82e1a47a539f03d6cee3","450.9"
"fc8278b475582a93b49af2426f5888018c8ec6e3","582.5"
"713f8974c1bafbb8e0592d9e0722cde459ab24bb","744.7"
"3ed54877b9be1c8f7136c6c8441c76b671674bd3","492.1"
"c09f5e2c1ed05a868af4323583c9de0d20280aff","460.5"
"6203bbc698b8c8e9c0619da7301f36da3ac76461","554.2"
"26dfdf76bb763318a84ed31663759298c8f49999","601.4"
"eeb29498d7cee1511369b3623b441e3028300aab","697.3"
"bf4f76c53afc43e19621162673c2c3f4b264418c","394.8"
"c9af190e0405911dd086187740f49137201a060c","474.2"
"170831399746d862ebfa0c44a9705fb11e5d831f","578.4"
"8999203ede992540a7d48ebf4abce1f56bff1ab1","568.8"
"d32b953ff718dcef90e0731c5b32868bb30d647d","385"
"266be7b9fd0e5745fb8287d44e2643bdcf1e5aef","496.5"
"634e358b062f58c7f4c22978a3cc8db2d4282df7","693.1"
"c2e6135037f404fe938d2dfd5e8e6be5e459567c","412.2"
"748be29c3e35cbddfeeea064f6fd770ff5d6cb75","471.3"
"8037af3448d58d913ace995ab1ddd4eb2bb9a765","547"
"d0cf7258d7b7add6d3d49ea47dfa0ab85da6097c","589.8"
"0a2820de86f84af0dd238cd54707ea6bd50b31d1","494.2"
"46f6bb9eb9221257fa8ea43a0fb8e7b159aee131","643.8"
"ec5b8d71a287e4dc7f831f1269c0d228dce772ad","540.5"
"5fd108daff628d38871c2995b390255ec9a049c0","605.2"
"39f5cda737209e3c74cef6fe0750828ed9642f34","342.2"
"a001200117a017074483ae179c55c3b2719c3545","397.9"
"fa785a44b360ecd722053abf6d10c7375aee83b1","427.7"
"bb4b5269dd05d97cd02443069a2d56cfc02a8711","541.9"
"cb4e507ba3f9fb561b4916a1277476eefd124920","396.6"
"708a70e679ba33319063ce555e7f487e4a7d9b94","381.1"
"8d72f50585502f3882a334700755258b332a9694","471.4"
"87a5bd74b01efa73a68114f1574ce632027b7d32","466.1"
"1611e5861840a45fe8fe7d45457ce4825e6d3eca","554.8"
"bfc81afacff3977e4ea3d1384f196123b01e8e80","566.8"
"534d7d68ff266c382a8ed3b123bc9988c94c9976","739"
